

Element = 0



 DT = 0

h 	 Alfa
90.000000 	 -0.02202409742535520881 


 DT = 8

h 	 DAlfa
60.000000 	 -0.01757293689502167910 
61.000000 	 -0.01775734051882094794 
62.000000 	 -0.01793833883801933954 
63.000000 	 -0.01812306518157446797 
64.000000 	 -0.01831163593501523162 
65.000000 	 -0.01850417237975451185 
66.000000 	 -0.01870080095327919176 
67.000000 	 -0.01890165352611767463 
68.000000 	 -0.01911516899539004652 
69.000000 	 -0.01932507169143227177 
70.000000 	 -0.01954831750196842424 
71.000000 	 -0.01978567572443745357 
72.000000 	 -0.02002886932769840089 
73.000000 	 -0.02027811619943492571 
74.000000 	 -0.02057205013848291755 
75.000000 	 -0.02090438651971272821 
76.000000 	 -0.02125790418461742659 
77.000000 	 -0.02164486193472744263 
78.000000 	 -0.02203512810903621166 
79.000000 	 -0.02242828803915094052 
80.000000 	 -0.02282388749660433161 
81.000000 	 -0.02320918126383742300 
82.000000 	 -0.02356976584292004226 
83.000000 	 -0.02391570338389909997 
84.000000 	 -0.02423184211388065140 
85.000000 	 -0.02450174752382185475 
86.000000 	 -0.02473594034549177895 
87.000000 	 -0.02491807235719730243 
88.000000 	 -0.02503149294283131543 
89.000000 	 -0.02508859136337526080 
90.000000 	 -0.02506000962484321998 


 DT = 9

h 	 DAlfa
60.000000 	 -0.01970886090334079965 
61.000000 	 -0.01991503982657765251 
62.000000 	 -0.02011739854626664117 
63.000000 	 -0.02032391219564427809 
64.000000 	 -0.02053471007960369979 
65.000000 	 -0.02074992692518917367 
66.000000 	 -0.02096970316883997598 
67.000000 	 -0.02119418526209567930 
68.000000 	 -0.02143280291854189612 
69.000000 	 -0.02166736591576784443 
70.000000 	 -0.02191682098623516650 
71.000000 	 -0.02218202419975912401 
72.000000 	 -0.02245372482992199700 
73.000000 	 -0.02273216464088522251 
74.000000 	 -0.02306049472302518916 
75.000000 	 -0.02343168102976775358 
76.000000 	 -0.02382647804133563793 
77.000000 	 -0.02425856473912148953 
78.000000 	 -0.02469428739568885894 
79.000000 	 -0.02513318168085529325 
80.000000 	 -0.02557473935289803282 
81.000000 	 -0.02600473634154235048 
82.000000 	 -0.02640710569964968557 
83.000000 	 -0.02679308385220358080 
84.000000 	 -0.02714577401474208007 
85.000000 	 -0.02744685513987379574 
86.000000 	 -0.02770807605126117054 
87.000000 	 -0.02791121332375746944 
88.000000 	 -0.02803770827567844681 
89.000000 	 -0.02810138675725692634 
90.000000 	 -0.02806951139556447192 


 DT = 10

h 	 DAlfa
60.000000 	 -0.02183174942731722079 
61.000000 	 -0.02205943455351392149 
62.000000 	 -0.02228288699272172255 
63.000000 	 -0.02251091316907330789 
64.000000 	 -0.02274365497567538627 
65.000000 	 -0.02298126023695407083 
66.000000 	 -0.02322388302188138284 
67.000000 	 -0.02347168397727059444 
68.000000 	 -0.02373507019048001418 
69.000000 	 -0.02399396210719786926 
70.000000 	 -0.02426927030132319460 
71.000000 	 -0.02456193569259930778 
72.000000 	 -0.02486174668187919601 
73.000000 	 -0.02516896823325147706 
74.000000 	 -0.02553120348996762087 
75.000000 	 -0.02594067674410008642 
76.000000 	 -0.02637614510429635295 
77.000000 	 -0.02685268446951980664 
78.000000 	 -0.02733317017775725374 
79.000000 	 -0.02781708873650350772 
80.000000 	 -0.02830387851158644788 
81.000000 	 -0.02877786035146415872 
82.000000 	 -0.02922133222860926610 
83.000000 	 -0.02964668742114674044 
84.000000 	 -0.03003531489578454769 
85.000000 	 -0.03036704161564912977 
86.000000 	 -0.03065482631122356735 
87.000000 	 -0.03087860497868553239 
88.000000 	 -0.03101794647863232932 
89.000000 	 -0.03108808997702398880 
90.000000 	 -0.03105297860956914013 


 DT = 11

h 	 DAlfa
60.000000 	 -0.02394173283484354528 
61.000000 	 -0.02419065912955394373 
62.000000 	 -0.02443494267379922591 
63.000000 	 -0.02468421083043523603 
64.000000 	 -0.02493861775815310600 
65.000000 	 -0.02519832403956514047 
66.000000 	 -0.02546349701938251109 
67.000000 	 -0.02573431116419222509 
68.000000 	 -0.02602213771592472302 
69.000000 	 -0.02630503260490345274 
70.000000 	 -0.02660584369142725975 
71.000000 	 -0.02692559486829197365 
72.000000 	 -0.02725312628217664915 
73.000000 	 -0.02758872543974055791 
74.000000 	 -0.02798438344909052675 
75.000000 	 -0.02843159061988446978 
76.000000 	 -0.02890713324762595252 
77.000000 	 -0.02942746135198830160 
78.000000 	 -0.02995202957115189815 
79.000000 	 -0.03048027575308782586 
80.000000 	 -0.03101158549233654776 
81.000000 	 -0.03152884787027881996 
82.000000 	 -0.03201275356835198843 
83.000000 	 -0.03247683561437701705 
84.000000 	 -0.03290079883699221358 
85.000000 	 -0.03326265199884074347 
86.000000 	 -0.03357654587615262892 
87.000000 	 -0.03382060973960383798 
88.000000 	 -0.03397257479745437875 
89.000000 	 -0.03404907071468613738 
90.000000 	 -0.03401077973303686525 


 DT = 12

h 	 DAlfa
60.000000 	 -0.02603893968579533771 
61.000000 	 -0.02630884610114045397 
62.000000 	 -0.02657370212611962976 
63.000000 	 -0.02684394586829201568 
64.000000 	 -0.02711974343758519895 
65.000000 	 -0.02740126784439611551 
66.000000 	 -0.02768869936172671173 
67.000000 	 -0.02798222591037589566 
68.000000 	 -0.02829416988654985185 
69.000000 	 -0.02860074712538324473 
70.000000 	 -0.02892671665762244423 
71.000000 	 -0.02927318351657479806 
72.000000 	 -0.02962805201325201948 
73.000000 	 -0.02999163155812377760 
74.000000 	 -0.03042023826178665014 
75.000000 	 -0.03090463604978788484 
76.000000 	 -0.03141966653994134051 
77.000000 	 -0.03198313152973986800 
78.000000 	 -0.03255111431441132241 
79.000000 	 -0.03312300458799084801 
80.000000 	 -0.03369813579478218163 
81.000000 	 -0.03425798811664118593 
82.000000 	 -0.03478167216819938456 
83.000000 	 -0.03528384393462977164 
84.000000 	 -0.03574255358208782568 
85.000000 	 -0.03613402472218054523 
86.000000 	 -0.03647358263282565044 
87.000000 	 -0.03673758296175504839 
88.000000 	 -0.03690195328987404960 
89.000000 	 -0.03698469141034759627 
90.000000 	 -0.03694327601226581048 


 DT = 13

h 	 DAlfa
60.000000 	 -0.02812349676404381216 
61.000000 	 -0.02841412616492246940 
62.000000 	 -0.02869929996191062163 
63.000000 	 -0.02899025696841514566 
64.000000 	 -0.02928717493929875945 
65.000000 	 -0.02959023899088455284 
66.000000 	 -0.02989964198609117163 
67.000000 	 -0.03021558494401550832 
68.000000 	 -0.03055132862927486398 
69.000000 	 -0.03088127281339268088 
70.000000 	 -0.03123206201173930885 
71.000000 	 -0.03160488060873133803 
72.000000 	 -0.03198670930202512225 
73.000000 	 -0.03237787878515744483 
74.000000 	 -0.03283896831016362011 
75.000000 	 -0.03336002293668478835 
76.000000 	 -0.03391396532542235304 
77.000000 	 -0.03451992715165010800 
78.000000 	 -0.03513066886525711280 
79.000000 	 -0.03574553251421636046 
80.000000 	 -0.03636380001308792825 
81.000000 	 -0.03696556507545639692 
82.000000 	 -0.03752838492217593080 
83.000000 	 -0.03806802200747965576 
84.000000 	 -0.03856090069174130525 
85.000000 	 -0.03898149176510521535 
86.000000 	 -0.03934627777332341120 
87.000000 	 -0.03962987311342824892 
88.000000 	 -0.03980643500492172387 
89.000000 	 -0.03989530743353103537 
90.000000 	 -0.03985082165399987664 


 DT = 14

h 	 DAlfa
60.000000 	 -0.03019552910877988314 
61.000000 	 -0.03050662820071372780 
62.000000 	 -0.03081186890363316749 
63.000000 	 -0.03112328085018273641 
64.000000 	 -0.03144105314167754128 
65.000000 	 -0.03176538268680614147 
66.000000 	 -0.03209647460884595960 
67.000000 	 -0.03243454267864413765 
68.000000 	 -0.03279377345342941036 
69.000000 	 -0.03314677429167720013 
70.000000 	 -0.03352204992895229524 
71.000000 	 -0.03392086235335209365 
72.000000 	 -0.03432928067906635544 
73.000000 	 -0.03474765627941104468 
74.000000 	 -0.03524077076441271134 
75.000000 	 -0.03579795776646964994 
76.000000 	 -0.03639024630278867023 
77.000000 	 -0.03703807645844128804 
78.000000 	 -0.03769093349456623804 
79.000000 	 -0.03834811232275108644 
80.000000 	 -0.03900884394733978439 
81.000000 	 -0.03965185761865380049 
82.000000 	 -0.04025318329911709708 
83.000000 	 -0.04082967372092601716 
84.000000 	 -0.04135615569228549837 
85.000000 	 -0.04180537881062962313 
86.000000 	 -0.04219496595926087307 
87.000000 	 -0.04249782194610138980 
88.000000 	 -0.04268636615683244623 
89.000000 	 -0.04278126725900160965 
90.000000 	 -0.04273376400028783273 


 DT = 15

h 	 DAlfa
60.000000 	 -0.03225516004516645191 
61.000000 	 -0.03258647930373654439 
62.000000 	 -0.03291153981785101962 
63.000000 	 -0.03324315230217252115 
64.000000 	 -0.03358151691358320784 
65.000000 	 -0.03392684204764185446 
66.000000 	 -0.03427934476698739352 
67.000000 	 -0.03463925125676567407 
68.000000 	 -0.03502166149682297419 
69.000000 	 -0.03539741370953990857 
70.000000 	 -0.03579684799911943271 
71.000000 	 -0.03622130225075875093 
72.000000 	 -0.03665594583632744013 
73.000000 	 -0.03710115022254936029 
74.000000 	 -0.03762583964849998408 
75.000000 	 -0.03821864367902510357 
76.000000 	 -0.03884872260224109253 
77.000000 	 -0.03953780386661102930 
78.000000 	 -0.04023214437783609321 
79.000000 	 -0.04093099242215351291 
80.000000 	 -0.04163352871186705439 
81.000000 	 -0.04231713962258027567 
82.000000 	 -0.04295635346907966667 
83.000000 	 -0.04356909736095597452 
84.000000 	 -0.04412862822008915137 
85.000000 	 -0.04460600539759211614 
86.000000 	 -0.04501997548113352565 
87.000000 	 -0.04534176465948368262 
88.000000 	 -0.04554208629371665762 
89.000000 	 -0.04564291263728661313 
90.000000 	 -0.04559244369807589209 


 DT = 16

h 	 DAlfa
60.000000 	 -0.03430251121433810363 
61.000000 	 -0.03465380481617164748 
62.000000 	 -0.03499844174836155841 
63.000000 	 -0.03535000421696952305 
64.000000 	 -0.03570870315094729075 
65.000000 	 -0.03607475813506263312 
66.000000 	 -0.03644839785863418502 
67.000000 	 -0.03682986059248754412 
68.000000 	 -0.03723514757074723042 
69.000000 	 -0.03763335079027319702 
70.000000 	 -0.03805662127690826596 
71.000000 	 -0.03850637114612420059 
72.000000 	 -0.03896688168347457043 
73.000000 	 -0.03943854387911469028 
74.000000 	 -0.03999436590422360271 
75.000000 	 -0.04062228053740061379 
76.000000 	 -0.04128960386043316333 
77.000000 	 -0.04201933005017128436 
78.000000 	 -0.04275453368422731104 
79.000000 	 -0.04349441693545726129 
80.000000 	 -0.04423811084059259963 
81.000000 	 -0.04496168008212021727 
82.000000 	 -0.04563817642617706144 
83.000000 	 -0.04628658574322232211 
84.000000 	 -0.04687862216174033120 
85.000000 	 -0.04738368506843524536 
86.000000 	 -0.04782162841294401029 
87.000000 	 -0.04816203006163694011 
88.000000 	 -0.04837392846118046541 
89.000000 	 -0.04848057876007744182 
90.000000 	 -0.04842719486371665355 


 DT = 17

h 	 DAlfa
60.000000 	 -0.03633770260276059788 
61.000000 	 -0.03670872835802862361 
62.000000 	 -0.03707270194860898260 
63.000000 	 -0.03744396762521678967 
64.000000 	 -0.03782274681255479859 
65.000000 	 -0.03820926999455262485 
66.000000 	 -0.03860377718260703944 
67.000000 	 -0.03900651841318263785 
68.000000 	 -0.03943438420393975685 
69.000000 	 -0.03985474287748462519 
70.000000 	 -0.04030153233074111607 
71.000000 	 -0.04077623728132788450 
72.000000 	 -0.04126226240286390290 
73.000000 	 -0.04176001765484950445 
74.000000 	 -0.04234653745368756328 
75.000000 	 -0.04300906499525306015 
76.000000 	 -0.04371309629353066495 
77.000000 	 -0.04448287202026755122 
78.000000 	 -0.04525832966325285533 
79.000000 	 -0.04603862579447212666 
80.000000 	 -0.04682284238950808197 
81.000000 	 -0.04758574322165239068 
82.000000 	 -0.04829892810795975017 
83.000000 	 -0.04898242634096303116 
84.000000 	 -0.04960643579018165356 
85.000000 	 -0.05013872551267091471 
86.000000 	 -0.05060024076227623291 
87.000000 	 -0.05095894072435043498 
88.000000 	 -0.05118221936107175685 
89.000000 	 -0.05129459442069896069 
90.000000 	 -0.05123834524257295936 


 DT = 18

h 	 DAlfa
60.000000 	 -0.03836085257096961271 
61.000000 	 -0.03875137185735728212 
62.000000 	 -0.03913444591339609868 
63.000000 	 -0.03952517172891786834 
64.000000 	 -0.03992378095503646557 
65.000000 	 -0.04033051469219578467 
66.000000 	 -0.04074562397711968542 
67.000000 	 -0.04116937030020367122 
68.000000 	 -0.04161952168554175491 
69.000000 	 -0.04206174498034829373 
70.000000 	 -0.04253174129059225650 
71.000000 	 -0.04303106634558122312 
72.000000 	 -0.04354225950319745575 
73.000000 	 -0.04406574915360463723 
74.000000 	 -0.04468253926024017691 
75.000000 	 -0.04537919056260403955 
76.000000 	 -0.04611940276841319797 
77.000000 	 -0.04692864320273905376 
78.000000 	 -0.04774375672919305841 
79.000000 	 -0.04856385483156716587 
80.000000 	 -0.04938797103636706487 
81.000000 	 -0.05018958860294570057 
82.000000 	 -0.05093887951145270598 
83.000000 	 -0.05165690140929236895 
84.000000 	 -0.05231236189693282829 
85.000000 	 -0.05287142870618245782 
86.000000 	 -0.05335612261597356271 
87.000000 	 -0.05373281313393177272 
88.000000 	 -0.05396727950552732134 
89.000000 	 -0.05408528216981155906 
90.000000 	 -0.05402621636389057236 


 DT = 19

h 	 DAlfa
60.000000 	 -0.04037207788170285583 
61.000000 	 -0.04078185557981389014 
62.000000 	 -0.04118379740991493648 
63.000000 	 -0.04159374393401834430 
64.000000 	 -0.04201193676709473468 
65.000000 	 -0.04243862735064783676 
66.000000 	 -0.04287407745760495742 
67.000000 	 -0.04331855972867691695 
68.000000 	 -0.04379070810707100941 
69.000000 	 -0.04425450981781220428 
70.000000 	 -0.04474740589466900259 
71.000000 	 -0.04527102152485638908 
72.000000 	 -0.04580704187189739429 
73.000000 	 -0.04635591323286991638 
74.000000 	 -0.04700255338791443221 
75.000000 	 -0.04773284766995934680 
76.000000 	 -0.04850872287207882994 
77.000000 	 -0.04935685351368895857 
78.000000 	 -0.05021103554330149515 
79.000000 	 -0.05107033586901348066 
80.000000 	 -0.05193374017768325607 
81.000000 	 -0.05277347123009347440 
82.000000 	 -0.05355829680596278786 
83.000000 	 -0.05431028810598128448 
84.000000 	 -0.05499668792053431787 
85.000000 	 -0.05558209104650387727 
86.000000 	 -0.05608957828157256492 
87.000000 	 -0.05648395783757587107 
88.000000 	 -0.05672942336647878586 
89.000000 	 -0.05685295846651866603 
90.000000 	 -0.05679112369110171643 


 DT = 20

h 	 DAlfa
60.000000 	 -0.04237149372744023618 
61.000000 	 -0.04280029815759996137 
62.000000 	 -0.04322087850811115461 
63.000000 	 -0.04364980988228093356 
64.000000 	 -0.04408734360298181831 
65.000000 	 -0.04453374118431362855 
66.000000 	 -0.04498927485369433321 
67.000000 	 -0.04545422810639963146 
68.000000 	 -0.04594808940343962644 
69.000000 	 -0.04643318786178649016 
70.000000 	 -0.04694868153500803692 
71.000000 	 -0.04749626355015419688 
72.000000 	 -0.04805677582623280042 
73.000000 	 -0.04863068205796960281 
74.000000 	 -0.04930675905942389498 
75.000000 	 -0.05007022373084105138 
76.000000 	 -0.05088125297930216201 
77.000000 	 -0.05176770943311648221 
78.000000 	 -0.05266038309387246347 
79.000000 	 -0.05355829680596276704 
80.000000 	 -0.05446038902312052427 
81.000000 	 -0.05533764165157982473 
82.000000 	 -0.05615744144275862382 
83.000000 	 -0.05694285860884755468 
84.000000 	 -0.05765969607134018710 
85.000000 	 -0.05827100348421103415 
86.000000 	 -0.05880090642463637468 
87.000000 	 -0.05921267958545962939 
88.000000 	 -0.05946895952077813768 
89.000000 	 -0.05959793382503611459 
90.000000 	 -0.05953337676772097603 


Element = 2



 DT = 0

h 	 Alfa
6.000000e+001 	 5.338193e-013
6.100000e+001 	 5.385831e-013
6.200000e+001 	 5.432530e-013
6.300000e+001 	 5.480131e-013
6.400000e+001 	 5.528661e-013
6.500000e+001 	 5.578150e-013
6.600000e+001 	 5.628625e-013
6.700000e+001 	 5.680119e-013
6.800000e+001 	 5.734787e-013
6.900000e+001 	 5.788459e-013
7.000000e+001 	 5.845466e-013
7.100000e+001 	 5.905993e-013
7.200000e+001 	 5.967919e-013
7.300000e+001 	 6.031295e-013
7.400000e+001 	 6.105917e-013
7.500000e+001 	 6.190139e-013
7.600000e+001 	 6.279561e-013
7.700000e+001 	 6.377247e-013
7.800000e+001 	 6.475569e-013
7.900000e+001 	 6.574423e-013
8.000000e+001 	 6.673697e-013
8.100000e+001 	 6.770203e-013
8.200000e+001 	 6.860363e-013
8.300000e+001 	 6.946720e-013
8.400000e+001 	 7.025522e-013
8.500000e+001 	 7.092713e-013
8.600000e+001 	 7.150951e-013
8.700000e+001 	 7.196203e-013
8.800000e+001 	 7.224365e-013
8.900000e+001 	 7.238538e-013
9.000000e+001 	 7.231444e-013


 DT = 1

h 	 Alfa
6.000000e+001 	 5.320117e-013
6.100000e+001 	 5.367398e-013
6.200000e+001 	 5.413743e-013
6.300000e+001 	 5.460980e-013
6.400000e+001 	 5.509136e-013
6.500000e+001 	 5.558237e-013
6.600000e+001 	 5.608315e-013
6.700000e+001 	 5.659397e-013
6.800000e+001 	 5.713624e-013
6.900000e+001 	 5.766858e-013
7.000000e+001 	 5.823395e-013
7.100000e+001 	 5.883415e-013
7.200000e+001 	 5.944817e-013
7.300000e+001 	 6.007650e-013
7.400000e+001 	 6.081623e-013
7.500000e+001 	 6.165103e-013
7.600000e+001 	 6.253722e-013
7.700000e+001 	 6.350516e-013
7.800000e+001 	 6.447924e-013
7.900000e+001 	 6.545841e-013
8.000000e+001 	 6.644157e-013
8.100000e+001 	 6.739716e-013
8.200000e+001 	 6.828975e-013
8.300000e+001 	 6.914458e-013
8.400000e+001 	 6.992449e-013
8.500000e+001 	 7.058941e-013
8.600000e+001 	 7.116567e-013
8.700000e+001 	 7.161338e-013
8.800000e+001 	 7.189200e-013
8.900000e+001 	 7.203221e-013
9.000000e+001 	 7.196203e-013


 DT = 2

h 	 Alfa
6.000000e+001 	 5.302175e-013
6.100000e+001 	 5.349104e-013
6.200000e+001 	 5.395100e-013
6.300000e+001 	 5.441977e-013
6.400000e+001 	 5.489762e-013
6.500000e+001 	 5.538481e-013
6.600000e+001 	 5.588165e-013
6.700000e+001 	 5.638842e-013
6.800000e+001 	 5.692633e-013
6.900000e+001 	 5.745434e-013
7.000000e+001 	 5.801506e-013
7.100000e+001 	 5.861027e-013
7.200000e+001 	 5.921912e-013
7.300000e+001 	 5.984208e-013
7.400000e+001 	 6.057542e-013
7.500000e+001 	 6.140289e-013
7.600000e+001 	 6.228117e-013
7.700000e+001 	 6.324031e-013
7.800000e+001 	 6.420537e-013
7.900000e+001 	 6.517531e-013
8.000000e+001 	 6.614904e-013
8.100000e+001 	 6.709530e-013
8.200000e+001 	 6.797903e-013
8.300000e+001 	 6.882524e-013
8.400000e+001 	 6.959718e-013
8.500000e+001 	 7.025522e-013
8.600000e+001 	 7.082544e-013
8.700000e+001 	 7.126844e-013
8.800000e+001 	 7.154410e-013
8.900000e+001 	 7.168281e-013
9.000000e+001 	 7.161338e-013


 DT = 3

h 	 Alfa
6.000000e+001 	 5.284366e-013
6.100000e+001 	 5.330946e-013
6.200000e+001 	 5.376597e-013
6.300000e+001 	 5.423119e-013
6.400000e+001 	 5.470537e-013
6.500000e+001 	 5.518879e-013
6.600000e+001 	 5.568174e-013
6.700000e+001 	 5.618450e-013
6.800000e+001 	 5.671810e-013
6.900000e+001 	 5.724184e-013
7.000000e+001 	 5.779797e-013
7.100000e+001 	 5.838826e-013
7.200000e+001 	 5.899200e-013
7.300000e+001 	 5.960968e-013
7.400000e+001 	 6.033671e-013
7.500000e+001 	 6.115694e-013
7.600000e+001 	 6.202742e-013
7.700000e+001 	 6.297789e-013
7.800000e+001 	 6.393405e-013
7.900000e+001 	 6.489490e-013
8.000000e+001 	 6.585933e-013
8.100000e+001 	 6.679640e-013
8.200000e+001 	 6.767141e-013
8.300000e+001 	 6.850913e-013
8.400000e+001 	 6.927323e-013
8.500000e+001 	 6.992449e-013
8.600000e+001 	 7.048879e-013
8.700000e+001 	 7.092713e-013
8.800000e+001 	 7.119989e-013
8.900000e+001 	 7.133713e-013
9.000000e+001 	 7.126844e-013


 DT = 4

h 	 Alfa
6.000000e+001 	 5.266689e-013
6.100000e+001 	 5.312924e-013
6.200000e+001 	 5.358234e-013
6.300000e+001 	 5.404404e-013
6.400000e+001 	 5.451460e-013
6.500000e+001 	 5.499430e-013
6.600000e+001 	 5.548340e-013
6.700000e+001 	 5.598220e-013
6.800000e+001 	 5.651155e-013
6.900000e+001 	 5.703107e-013
7.000000e+001 	 5.758267e-013
7.100000e+001 	 5.816809e-013
7.200000e+001 	 5.876679e-013
7.300000e+001 	 5.937925e-013
7.400000e+001 	 6.010005e-013
7.500000e+001 	 6.091315e-013
7.600000e+001 	 6.177593e-013
7.700000e+001 	 6.271785e-013
7.800000e+001 	 6.366525e-013
7.900000e+001 	 6.461714e-013
8.000000e+001 	 6.557241e-013
8.100000e+001 	 6.650042e-013
8.200000e+001 	 6.736684e-013
8.300000e+001 	 6.819621e-013
8.400000e+001 	 6.895258e-013
8.500000e+001 	 6.959718e-013
8.600000e+001 	 7.015564e-013
8.700000e+001 	 7.058941e-013
8.800000e+001 	 7.085930e-013
8.900000e+001 	 7.099511e-013
9.000000e+001 	 7.092713e-013


 DT = 5

h 	 Alfa
6.000000e+001 	 5.249142e-013
6.100000e+001 	 5.295036e-013
6.200000e+001 	 5.340008e-013
6.300000e+001 	 5.385831e-013
6.400000e+001 	 5.432530e-013
6.500000e+001 	 5.480131e-013
6.600000e+001 	 5.528661e-013
6.700000e+001 	 5.578150e-013
6.800000e+001 	 5.630665e-013
6.900000e+001 	 5.682200e-013
7.000000e+001 	 5.736913e-013
7.100000e+001 	 5.794974e-013
7.200000e+001 	 5.854347e-013
7.300000e+001 	 5.915078e-013
7.400000e+001 	 5.986543e-013
7.500000e+001 	 6.067149e-013
7.600000e+001 	 6.152668e-013
7.700000e+001 	 6.246016e-013
7.800000e+001 	 6.339893e-013
7.900000e+001 	 6.434198e-013
8.000000e+001 	 6.528823e-013
8.100000e+001 	 6.620732e-013
8.200000e+001 	 6.706527e-013
8.300000e+001 	 6.788642e-013
8.400000e+001 	 6.863519e-013
8.500000e+001 	 6.927323e-013
8.600000e+001 	 6.982594e-013
8.700000e+001 	 7.025522e-013
8.800000e+001 	 7.052229e-013
8.900000e+001 	 7.065667e-013
9.000000e+001 	 7.058941e-013


 DT = 6

h 	 Alfa
6.000000e+001 	 5.231722e-013
6.100000e+001 	 5.277280e-013
6.200000e+001 	 5.321918e-013
6.300000e+001 	 5.367398e-013
6.400000e+001 	 5.413743e-013
6.500000e+001 	 5.460980e-013
6.600000e+001 	 5.509136e-013
6.700000e+001 	 5.558237e-013
6.800000e+001 	 5.610338e-013
6.900000e+001 	 5.661462e-013
7.000000e+001 	 5.715733e-013
7.100000e+001 	 5.773319e-013
7.200000e+001 	 5.832201e-013
7.300000e+001 	 5.892424e-013
7.400000e+001 	 5.963283e-013
7.500000e+001 	 6.043194e-013
7.600000e+001 	 6.127964e-013
7.700000e+001 	 6.220480e-013
7.800000e+001 	 6.313505e-013
7.900000e+001 	 6.406939e-013
8.000000e+001 	 6.500675e-013
8.100000e+001 	 6.591705e-013
8.200000e+001 	 6.676667e-013
8.300000e+001 	 6.757972e-013
8.400000e+001 	 6.832100e-013
8.500000e+001 	 6.895258e-013
8.600000e+001 	 6.949965e-013
8.700000e+001 	 6.992449e-013
8.800000e+001 	 7.018880e-013
8.900000e+001 	 7.032178e-013
9.000000e+001 	 7.025522e-013


 DT = 7

h 	 Alfa
6.000000e+001 	 5.214430e-013
6.100000e+001 	 5.259655e-013
6.200000e+001 	 5.303963e-013
6.300000e+001 	 5.349104e-013
6.400000e+001 	 5.395100e-013
6.500000e+001 	 5.441977e-013
6.600000e+001 	 5.489762e-013
6.700000e+001 	 5.538481e-013
6.800000e+001 	 5.590173e-013
6.900000e+001 	 5.640890e-013
7.000000e+001 	 5.694724e-013
7.100000e+001 	 5.751842e-013
7.200000e+001 	 5.810239e-013
7.300000e+001 	 5.869960e-013
7.400000e+001 	 5.940220e-013
7.500000e+001 	 6.019447e-013
7.600000e+001 	 6.103478e-013
7.700000e+001 	 6.195173e-013
7.800000e+001 	 6.287358e-013
7.900000e+001 	 6.379934e-013
8.000000e+001 	 6.472793e-013
8.100000e+001 	 6.562957e-013
8.200000e+001 	 6.647098e-013
8.300000e+001 	 6.727606e-013
8.400000e+001 	 6.800996e-013
8.500000e+001 	 6.863519e-013
8.600000e+001 	 6.917669e-013
8.700000e+001 	 6.959718e-013
8.800000e+001 	 6.985876e-013
8.900000e+001 	 6.999036e-013
9.000000e+001 	 6.992449e-013


 DT = 8

h 	 Alfa
6.000000e+001 	 5.197264e-013
6.100000e+001 	 5.242159e-013
6.200000e+001 	 5.286141e-013
6.300000e+001 	 5.330946e-013
6.400000e+001 	 5.376597e-013
6.500000e+001 	 5.423119e-013
6.600000e+001 	 5.470537e-013
6.700000e+001 	 5.518879e-013
6.800000e+001 	 5.570166e-013
6.900000e+001 	 5.620481e-013
7.000000e+001 	 5.673885e-013
7.100000e+001 	 5.730541e-013
7.200000e+001 	 5.788459e-013
7.300000e+001 	 5.847684e-013
7.400000e+001 	 5.917354e-013
7.500000e+001 	 5.995904e-013
7.600000e+001 	 6.079206e-013
7.700000e+001 	 6.170092e-013
7.800000e+001 	 6.261449e-013
7.900000e+001 	 6.353178e-013
8.000000e+001 	 6.445173e-013
8.100000e+001 	 6.534485e-013
8.200000e+001 	 6.617817e-013
8.300000e+001 	 6.697538e-013
8.400000e+001 	 6.770203e-013
8.500000e+001 	 6.832100e-013
8.600000e+001 	 6.885702e-013
8.700000e+001 	 6.927323e-013
8.800000e+001 	 6.953212e-013
8.900000e+001 	 6.966237e-013
9.000000e+001 	 6.959718e-013


 DT = 9

h 	 Alfa
6.000000e+001 	 5.180221e-013
6.100000e+001 	 5.224790e-013
6.200000e+001 	 5.268451e-013
6.300000e+001 	 5.312924e-013
6.400000e+001 	 5.358234e-013
6.500000e+001 	 5.404404e-013
6.600000e+001 	 5.451460e-013
6.700000e+001 	 5.499430e-013
6.800000e+001 	 5.550316e-013
6.900000e+001 	 5.600235e-013
7.000000e+001 	 5.653213e-013
7.100000e+001 	 5.709412e-013
7.200000e+001 	 5.766858e-013
7.300000e+001 	 5.825593e-013
7.400000e+001 	 5.894680e-013
7.500000e+001 	 5.972563e-013
7.600000e+001 	 6.055146e-013
7.700000e+001 	 6.145234e-013
7.800000e+001 	 6.235774e-013
7.900000e+001 	 6.326669e-013
8.000000e+001 	 6.417812e-013
8.100000e+001 	 6.506283e-013
8.200000e+001 	 6.588818e-013
8.300000e+001 	 6.667766e-013
8.400000e+001 	 6.739716e-013
8.500000e+001 	 6.800996e-013
8.600000e+001 	 6.854060e-013
8.700000e+001 	 6.895258e-013
8.800000e+001 	 6.920884e-013
8.900000e+001 	 6.933775e-013
9.000000e+001 	 6.927323e-013


 DT = 10

h 	 Alfa
6.000000e+001 	 5.163301e-013
6.100000e+001 	 5.207549e-013
6.200000e+001 	 5.250890e-013
6.300000e+001 	 5.295036e-013
6.400000e+001 	 5.340008e-013
6.500000e+001 	 5.385831e-013
6.600000e+001 	 5.432530e-013
6.700000e+001 	 5.480131e-013
6.800000e+001 	 5.530622e-013
6.900000e+001 	 5.580149e-013
7.000000e+001 	 5.632707e-013
7.100000e+001 	 5.688455e-013
7.200000e+001 	 5.745434e-013
